"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","what_subjects_listed","subjects.demotivation","subjects.motivation","biology_demot","biology_mot","chemistry_demot","chemistry_mot","english_demot","english_mot","entrepreneurship_demot","entrepreneurship_mot","french_demot","french_mot","geography_demot","geography_mot","history_demot","history_mot","ict_demot","ict_mot","kinyarwanda_demot","kinyarwanda_mot","kiswahili_demot","kiswahili_mot","literature_demot","literature_mot","mathematics_demot","mathematics_mot","physics_demot","physics_mot","religion_demot","religion_mot","sports_demot","sports_mot","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
124,"m14_14_5","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"byatewe no kwigishwa nabi","it is caused by bad teaching","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_4","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","outside",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera utubazo dutandukanye two mu rugo","because of different problems/issues at home","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_1","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba ntasobanukiwe","i have not understood","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_7","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"gusinzira mw'ishuri bigatuma ntakurikira","i sleep/doze in class which makes me not concetrate/focus","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_8","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"negative",NA,NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kudakurikira mwarimu","to not pay attetion to the teacher","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_6","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no kubura ibikoresho by'ishuri","and missing school materials","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
124,"m14_14_9","motivation","demotivation","B",13,"male","2","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kutigirira ikizere","to not have confidence in myself","chemistry,english","Chemistry,English","",0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.222,0.221,0.338,0.321,0.45,0.415,0.369,0.325,0.413,0.375,0.442,0.313,0.563,0.617,0.633,1
125,"m155_155_2","motivation","demotivation","B",18,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative","different",NA,NA,"coder 2","different/ negative",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","costs/emotional-other factors",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"hari igihe mba ntiyumva mo umwarimu kubera imyigishirize ye","there are times i am not into the teacher because of the wat (s)he teaches it","ikinyarwanda,history","Ikinyarwanda,History","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.535,0.467,0.438,0.446,0.681,0.453,0.439,0.292,0.413,0.713,0.7,0.442,0.367,0.4,0.733,0.967
125,"m155_155_1","motivation","demotivation","B",18,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari igihe mba ntasobanukiwe neza ibyo mwarimu ari kutwigisha rimwe na rimwe biba ari isomo ntumva","there are times i do not ungderstand well what the teacher tought, especially when it's a subject/lesson i am not good at","ikinyarwanda,history","Ikinyarwanda,History","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.535,0.467,0.438,0.446,0.681,0.453,0.439,0.292,0.413,0.713,0.7,0.442,0.367,0.4,0.733,0.967
126,"m89_89_1","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"goals",NA,NA,NA,"coder 1","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba ngira ngo nsuzume mumutwe hanjye uko nifashe nuko hahagaze","i want to test myself and see my level","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_2","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kugira ngo mbone amanota meza","so i can get good grades","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_3","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"ability",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuko mwarimu aba ari bunkosore","because the teacher will mark me","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_4","motivation","motivation","B",13,"female","1","yes","yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mwarimu aba yawuduhaye","the teacher gives it to us","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_5","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva ndi bubishobore kandi nkabitsinda","i feel that i will be capable and that i will succeed","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_6","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","task difficulty",NA,NA,NA,"task difficulty",NA,NA,NA,"agreement","task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva byoroshye cyane kuri njye","i feel like it is really easy for me","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
126,"m89_89_7","motivation","motivation","B",13,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"none","positive/ utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/intrinsic-value/utility/school utility",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva binshimishije cyane kuko mwarimu abari gukoresha imitwe yacu neza natwe ubwacu twisuzuma uko duhagaze","it makes me very happy because the teacher is getting us to train our minds while we too test ourselves to see where we stand","chemistry,biology","","Chemistry,Biology",NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.475,0.598,0.642,0.548,0.572,0.417,0.453,0.364,0.525,0.579,0.708,0.467,0.429,0.55,0.583,0.933
127,"ns304_s304_1","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"iryosomo uri kunda kandi uryiyumva mo","makes you love that subject/lesson and like it","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
127,"ns304_s304_2","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ibibazo biri mu mwitozo ubizi cyangwa ubyumva","you know the questions in the exercises or understand them","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
127,"ns304_s304_3","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"iryosomo ndifitiye icyizere","i am confident in that lesson/subject","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
127,"ns304_s304_4","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ubumenyi bw'iyongera","it will add knowledge","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
127,"ns304_s304_5","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"ntekereza ko ababyeyi bishima","i think my parents are pleased/ happy","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
127,"ns304_s304_6","motivation","motivation","A",15,"male","3","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko nkunda umwarimu","because i love the teacher","mathematics,english","","Mathematics,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0.611,0.671,0.567,0.6,0.561,0.607,0.594,0.578,0.6,0.958,0.817,0.575,0.517,0.7,0.683,0.9
128,"n16_16_3","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kwirinda kwibagirwa","make sure i don’t forget","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_4","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"none","utility","social",NA,NA,"social",NA,NA,"agreement","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurema ubucuti","to build friendships","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_5","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bimfasha kumenya uko mpagaze mu bumenyi","helps me know where i stand knowledge wise","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_7","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"gutegura isomo ryanjye ngiye gukora","to prepare for the lesson/subject i am going to do","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_8","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gutsinda","succeed","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_9","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"gutekereza neza","to think well","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_10","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gukora neza","to do well","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_2","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gutsinda","succeed","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_6","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"different",NA,NA,NA,"coder 1","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kwiyibutsa ibyo nize mu gihe cyashize","to remind myself of what i studied in the past","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
128,"n16_16_1","motivation","motivation","A",17,"male","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/mastery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"mba nkeneye kunguka ubundi bumenyi","i need to gain more knowledge","hist,chem,phy,maths,bio,geo","","Hist,Chem,Phy,Maths,Bio,Geo",NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,0.442,0.463,0.404,0.508,0.594,0.503,0.489,0.406,0.492,0.742,0.675,0.492,0.567,0.717,0.467,0.683
