"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional.comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"101","motivation","motivation","A","m107","mm107_1","mm107_1_1","motivation69107_1","yes","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/utility/general","changed later","job utility","ayo masomo nshobora kuyiga nkabona akazi","i might study for those subjects/lessons and get a job","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_2","mm107_2_1","motivation69107_2","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"ayo masomo mba nyumva","i understand those subjects/lessons","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_3","mm107_3_1","motivation69107_3","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba nziko nyatsinda","i know i will suceed","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_4","mm107_4_1","motivation69107_4","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"mba byishimiye","i am happy about it","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_5","mm107_5_1","motivation69107_5","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"mba numva nzabikora","i feel that i will be able/capable to do it","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_6","mm107_6_1","motivation69107_6","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",NA,"motivation","mba numva nagerageza","i feel like i should try","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"101","motivation","motivation","A","m107","mm107_7","mm107_7_1","motivation69107_7","no","yes","no","13","female","1","yes","biology,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"mba numva mbikunze","i feel like i love it","motivation","","","Biology,English","Literature,Maths",NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.533,0.429,0.604,0.613,0.703,0.562,0.592,0.522,0.617,0.642,0.842,0.65,0.767,0.633,0.7,0.975
"102","motivation","demotivation","A","ns315","nms315_1","nms315_1_1","motivation54s315_1","yes","yes","no","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","motivation","motivation","coder 2","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"igihe cyose utsinda","i succeed it all the time","motivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","ns315","nms315_2","nms315_2_1","motivation54s315_2","no","yes","no","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"mwanga","i hate","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","ns315","nms315_3","nms315_3_1","motivation54s315_3","no","yes","no","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","task difficulty",NA,NA,NA,"task difficulty",NA,NA,NA,"agreement","task difficulty","task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"numva ungoye","it is hard for me","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","ns315","nms315_4","nms315_4_1","motivation54s315_4","no","yes","no","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"ntakizere wigirira mu binjyanye no ku wutsinda","you don’t have any confidence about you succeeding.","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","ns315","nms315_5","nms315_5_1","motivation54s315_5","no","yes","no","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"utility",NA,NA,NA,"coder 2","utility","utility","useless",NA,NA,"useless",NA,NA,"agreement","useless","useless",NA,NA,NA,NA,NA,NA,"value/utility/useless",NA,"utility (school utility)","rituma ntatera imbere uko mbishaka","it makes me not move forward as i wish to","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"102","motivation","demotivation","A","ns315","nms315_6","nms315_6_1","motivation54s315_6","no","yes","yes","16","male","3","yes","geo,physics",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy",NA,NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"nzatsindwa","i will fail","demotivation","History,Kinyarwanda","Geo,Physics","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.606,0.658,0.575,0.6,0.539,0.517,0.572,0.506,0.517,0.825,0.85,0.483,0.367,0.45,0.767,0.85
"103","motivation","motivation","A","m167","mm167_1","mm167_1_1","motivation70167_1","yes","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","utility","school",NA,NA,"school",NA,NA,"agreement","school","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","mba ngira ngo ndebe ko nabikoze neza","i want to see if i worked it well","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_10","mm167_10_1","motivation70167_10","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive","different",NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"nkunda mwarimu w'isomo ndi gukora","i love the teacher of the lesson/subject i am doing","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_2","mm167_2_1","motivation70167_2","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/normative",NA,NA,"mba nshaka kurusha bangenzi banjye","i want to be better than my friends","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_3","mm167_3_1","motivation70167_3","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"utility",NA,NA,NA,"coder 2","utility","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning","learning",NA,NA,NA,NA,NA,NA,"value/utility/school utility",NA,"cue value","bingirira umumaro mu kumenya ko nshobora kuba numvise isomo","it is useful to know that i underatnd and can do the subject/ lesson","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_4","mm167_4_1","motivation70167_4","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",NA,NA,"mba numva nkunze iryosomo ngiye gukora","i feel like i love the lesson/subject  i am about to do","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_5","mm167_5_1","motivation70167_5","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",NA,NA,"mba nshaka amanota","i want a high score","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_6","mm167_6_1","motivation70167_6","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"expectancy",NA,NA,NA,"coder 1","goals","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social approval",NA,NA,"kubera ko mba ngira ngo mwarimu amenya ko numvise isomo rye yigisha","because i want to reassure my teacher that i understand the lesson he/she teaches","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_7","mm167_7_1","motivation70167_7","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility","different",NA,NA,"different",NA,NA,NA,"agreement","different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",NA,"motivation","mba mbifite muri njyewe harimo ubushake mu gukora umwitozo","i feel the need to and have the willingness to do the exercise","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_8","mm167_8_1","motivation70167_8","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","no",NA,NA,NA,"utility",NA,NA,NA,"none","utility","utility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",NA,"school support [general]","menye umunyeshuri undusha isomo yumva","i know the student who knows the lesson better than me","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"103","motivation","motivation","A","m167","mm167_9","mm167_9_1","motivation70167_9","no","yes","no","17","male","3","yes","physics,english",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","utility","social",NA,NA,"social",NA,NA,"agreement","social","social",NA,NA,NA,NA,NA,NA,"value/utility/social utility",NA,"teacher","kugira ngo mwarimu abone ko nkurikira isomo","so the teacher can see how i pay attention to his/her subject/lesson","motivation","","","Physics,English","Chem,French,Maths",NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,0.468,0.717,0.569,0.635,0.578,0.587,0.633,0.503,0.646,0.738,0.783,0.442,0.683,0.592,0.667,0.867
"104","motivation","demotivation","A","m1","mm1_1","mm1_1_1","motivation721_1","yes","yes","yes","19","male","2","yes","mathematics,religion,biology,geography,chem",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility","expectancy",NA,NA,"expectancy",NA,NA,NA,"agreement","expectancy/ different","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"kubera ko rimwe na rimwe mba mbona nta kintu byangeza ho kuko mba ntabyumva neza","because sometimes i feel like it won't lead me to anything  because i don't understand it well","demotivation","Mathematics,English,Biology","Mathematics,Religion,Biology,Geography,Chem","","",1,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0.669,0.663,0.654,0.721,0.642,0.553,0.753,0.733,0.758,0.775,0.858,0.563,0.667,0.683,0.692,1
"104","motivation","demotivation","A","m1","mm1_1","mm1_1_2","motivation721_1","no","no",NA,"19","male","2","yes","mathematics,religion,biology,geography,chem",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility","expectancy",NA,NA,"expectancy",NA,NA,NA,"coder 1","expectancy/ different","different",NA,NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","value/utility/useless","changed later",NA,"kubera ko rimwe na rimwe mba mbona nta kintu byangeza ho kuko mba ntabyumva neza","because sometimes i feel like it won't lead me to anything  because i don't understand it well","demotivation","Mathematics,English,Biology","Mathematics,Religion,Biology,Geography,Chem","","",1,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0.669,0.663,0.654,0.721,0.642,0.553,0.753,0.733,0.758,0.775,0.858,0.563,0.667,0.683,0.692,1
"104","motivation","demotivation","A","m1","mm1_2","mm1_2_1","motivation721_2","no","yes","yes","19","male","2","yes","mathematics,religion,biology,geography,chem",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","expectancy","different","utility",NA,"expectancy",NA,NA,NA,"agreement","expectancy/ different/ utility","expectancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"rimwe na rimwe abanyeshuri nti dukunda kugira ishyaka mubintu byo. hari nka masomo tuba tutumva neza bigatuma tutayagirira ishyaka kubintu tutabazwa mu kizamini cya leta","sometimes us students are not so motivated in these things. there are subjects that we don't understand well and so we are not determined as a result, as it will not be included among questions to be set for the national exam","demotivation","Mathematics,English,Biology","Mathematics,Religion,Biology,Geography,Chem","","",1,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0.669,0.663,0.654,0.721,0.642,0.553,0.753,0.733,0.758,0.775,0.858,0.563,0.667,0.683,0.692,1
